season,week,player_display_name,team_abbr,efficiency,rush_attempts,rush_yards,rush_touchdowns,player_gsis_id
2016,12,Rob Kelley,WAS,6.591081081081081,14,37,0,00-0032371
2016,12,Doug Martin,TB,4.6320689655172425,23,87,0,00-0029613
2016,12,David Johnson,ARI,3.9241379310344833,13,58,0,00-0032187
2016,12,Isaiah Crowell,CLE,4.671363636363637,16,44,0,00-0030656
2016,12,Melvin Gordon,LAC,4.222142857142857,17,70,0,00-0032144
2016,12,Lamar Miller,HOU,4.928596491228071,19,57,0,00-0029615
2016,12,James Starks,GB,6.125609756097561,17,41,0,00-0027791
2016,12,Kenneth Dixon,BAL,5.225102040816326,13,49,0,00-0032411
2016,12,Latavius Murray,LV,6.10888888888889,19,45,1,00-0030513
2016,12,Spencer Ware,KC,3.7164062499999995,17,64,0,00-0030414
2016,12,Ezekiel Elliott,DAL,3.7088659793814434,20,97,2,00-0033045
2016,12,Mark Ingram,NO,2.4258219178082188,14,146,1,00-0027966
2016,12,Le'Veon Bell,PIT,3.5529166666666665,23,120,1,00-0030496
2016,12,Tim Hightower,NO,4.148431372549019,15,51,0,00-0026289
2016,12,Matt Forte,NYJ,7.451481481481481,13,27,0,00-0026184
2016,12,Carlos Hyde,SF,3.3204615384615384,13,65,0,00-0031045
2016,12,Frank Gore,IND,5.843928571428571,15,28,0,00-0023500
2016,12,Todd Gurley,LAR,3.9108000000000005,13,50,0,00-0032241
2016,12,Jordan Howard,CHI,3.9346428571428564,18,84,0,00-0032780
2016,12,LeSean McCoy,BUF,4.425631067961166,19,103,2,00-0027029
2016,12,Jeremy Hill,CIN,7.743333333333334,12,21,0,00-0031301
2016,12,Denard Robinson,JAX,4.552820512820513,13,39,0,00-0030547
2016,12,Devonta Freeman,ATL,5.504333333333333,16,60,2,00-0031285
2016,12,Jonathan Stewart,CAR,2.975833333333334,17,96,2,00-0026153
2016,12,Terrance West,BAL,4.586458333333333,13,48,0,00-0031375
2016,12,LeGarrette Blount,NE,3.774179104477613,11,67,0,00-0027325
2016,13,Devontae Booker,DEN,7.98057142857143,18,35,1,00-0032972
2016,13,Rob Kelley,WAS,3.231428571428572,14,63,0,00-0032371
2016,13,Todd Gurley,LAR,4.808421052631579,11,38,0,00-0032241
2016,13,Frank Gore,IND,4.1496202531645565,20,79,0,00-0023500
2016,13,Ezekiel Elliott,DAL,4.683372093023256,20,86,1,00-0033045
2016,13,Latavius Murray,LV,3.7518292682926826,20,82,2,00-0030513
2016,13,Tevin Coleman,ATL,4.431020408163265,12,49,0,00-0032058
2016,13,LeGarrette Blount,NE,3.6681818181818184,18,88,1,00-0027325
2016,13,Lamar Miller,HOU,6.695454545454547,14,22,0,00-0029615
2016,13,Jonathan Stewart,CAR,3.824999999999999,11,50,0,00-0026153
2016,13,Devonta Freeman,ATL,4.631607142857143,15,56,2,00-0031285
2016,13,Jay Ajayi,MIA,4.015081967213115,12,61,0,00-0031590
2016,13,Le'Veon Bell,PIT,4.246949152542372,29,118,0,00-0030496
2016,13,LeSean McCoy,BUF,3.193307692307692,17,130,0,00-0027029
2016,13,Carlos Hyde,SF,3.4996739130434786,20,92,0,00-0031045
2016,13,Denard Robinson,JAX,4.7756603773584905,17,53,0,00-0030547
2016,13,T.J. Yeldon,JAX,3.4996363636363634,14,55,0,00-0032209
2016,13,Spencer Ware,KC,7.061724137931034,14,29,1,00-0030414
2016,13,Melvin Gordon,LAC,3.302976190476191,17,84,1,00-0032144
2016,13,Jordan Howard,CHI,3.8131623931623935,32,117,3,00-0032780
2016,13,David Johnson,ARI,3.4895238095238095,18,84,1,00-0032187
2016,13,Doug Martin,TB,5.389555555555557,17,45,1,00-0029613
2016,13,Jeremy Hill,CIN,10.187575757575761,23,33,1,00-0031301
2016,13,Thomas Rawls,SEA,2.8326415094339628,15,106,2,00-0031897
2016,13,Terrance West,BAL,3.8990000000000005,10,50,1,00-0031375
2016,14,Rashad Jennings,NYG,4.7266666666666675,15,45,0,00-0027155
2016,14,Kenneth Farrow,LAC,3.984,16,55,0,00-0032902
2016,14,Jeremy Hill,CIN,3.770990990990989,25,111,1,00-0031301
2016,14,Paul Perkins,NYG,4.668666666666668,15,45,0,00-0032417
2016,14,DeMarco Murray,TEN,4.004130434782608,21,92,1,00-0028009
2016,14,Terron Ward,ATL,6.510416666666667,10,24,0,00-0031682
2016,14,Frank Gore,IND,3.784878048780488,10,41,0,00-0023500
2016,14,Latavius Murray,LV,3.2446601941747577,22,103,1,00-0030513
2016,14,Le'Veon Bell,PIT,3.518644067796611,38,236,3,00-0030496
2016,14,Jay Ajayi,MIA,6.274583333333335,20,48,0,00-0031590
2016,14,Ezekiel Elliott,DAL,4.0344859813084115,24,107,0,00-0033045
2016,14,Doug Martin,TB,5.256212121212122,23,66,1,00-0029613
2016,14,Alfred Blue,HOU,4.253272727272727,16,55,0,00-0031075
2016,14,Carlos Hyde,SF,2.27559585492228,17,193,0,00-0031045
2016,14,T.J. Yeldon,JAX,5.401694915254237,17,59,0,00-0032209
2016,14,Dwayne Washington,DET,3.9396875,16,64,0,00-0032450
2016,14,Kenneth Dixon,BAL,4.204102564102564,11,39,0,00-0032411
2016,14,Lamar Miller,HOU,3.2004672897196267,21,107,1,00-0029615
2016,14,Jordan Howard,CHI,2.958604651162791,13,86,0,00-0032780
2016,14,David Johnson,ARI,3.7753749999999995,20,80,0,00-0032187
2016,14,Spencer Ware,KC,5.572321428571428,20,56,0,00-0030414
2016,14,Thomas Rawls,SEA,3.071194029850747,12,67,0,00-0031897
2016,14,Matt Asiata,MIN,3.924324324324324,11,37,1,00-0028198
2016,14,Bilal Powell,NYJ,3.752758620689655,29,145,2,00-0028064
2016,14,LeSean McCoy,BUF,7.602592592592593,12,27,1,00-0027029
2016,14,LeGarrette Blount,NE,3.9861111111111103,18,72,1,00-0027325
2016,14,Todd Gurley,LAR,3.5218032786885245,16,61,1,00-0032241
2016,14,Christine Michael,GB,5.199999999999999,10,36,0,00-0030432
2016,14,Rob Kelley,WAS,4.485079365079365,16,63,1,00-0032371
2016,14,Jonathan Stewart,CAR,5.821666666666666,24,66,1,00-0026153
2016,14,Ryan Mathews,PHI,4.002999999999999,15,60,0,00-0027864
2016,14,Isaiah Crowell,CLE,2.0253982300884954,10,113,0,00-0030656
2016,14,Jerick McKinnon,MIN,7.064838709677418,14,31,0,00-0031376
2016,14,Derrick Henry,TEN,3.770952380952381,12,42,0,00-0032764
2016,15,Ryan Mathews,PHI,3.3221093749999993,20,128,1,00-0027864
2016,15,Rashad Jennings,NYG,6.14421052631579,18,38,0,00-0027155
2016,15,Kenneth Farrow,LAC,4.698461538461538,15,39,0,00-0032902
2016,15,LeGarrette Blount,NE,7.324193548387097,17,31,1,00-0027325
2016,15,Terrance West,BAL,3.176363636363636,13,77,0,00-0031375
2016,15,Paul Perkins,NYG,2.6826785714285717,11,56,0,00-0032417
2016,15,David Johnson,ARI,4.023584905660377,12,53,2,00-0032187
2016,15,Justin Forsett,DEN,5.23972972972973,10,37,0,00-0026373
2016,15,Todd Gurley,LAR,7.171315789473684,14,38,0,00-0032241
2016,15,Jordan Howard,CHI,3.6775555555555566,17,90,1,00-0032780
2016,15,Thomas Rawls,SEA,8.840882352941176,21,34,0,00-0031897
2016,15,Tim Hightower,NO,5.028108108108108,11,37,2,00-0026289
2016,15,Dion Lewis,NE,2.9047368421052635,18,95,0,00-0028087
2016,15,Jay Ajayi,MIA,6.016078431372549,19,51,0,00-0031590
2016,15,Chris Ivory,JAX,4.067045454545455,10,44,0,00-0027531
2016,15,Latavius Murray,LV,3.1374074074074074,13,81,0,00-0030513
2016,15,Doug Martin,TB,5.845714285714285,16,42,0,00-0029613
2016,15,LeSean McCoy,BUF,3.163921568627451,19,153,2,00-0027029
2016,15,Jeremy Hill,CIN,5.487906976744186,20,43,1,00-0031301
2016,15,Le'Veon Bell,PIT,4.651182795698924,23,93,0,00-0030496
2016,15,Ty Montgomery,GB,2.7291358024691363,16,162,2,00-0032200
2016,15,Ezekiel Elliott,DAL,2.886729559748428,23,159,1,00-0033045
2016,15,Spencer Ware,KC,4.921739130434783,18,69,0,00-0030414
2016,15,Tevin Coleman,ATL,5.068103448275862,14,58,0,00-0032058
2016,15,Frank Gore,IND,3.3214851485148524,26,101,0,00-0023500
2016,15,Lamar Miller,HOU,4.998095238095238,22,63,1,00-0029615
2016,15,Dwayne Washington,DET,7.451290322580645,14,31,0,00-0032450
2016,15,Jonathan Stewart,CAR,3.4837121212121214,25,132,0,00-0026153
2016,15,Mark Ingram,NO,3.9324358974358984,17,78,0,00-0027966
2016,15,Devonta Freeman,ATL,3.12,20,139,3,00-0031285
2016,15,Carlos Hyde,SF,3.736901408450704,13,71,0,00-0031045
2016,15,DeMarco Murray,TEN,3.645393258426967,18,89,0,00-0028009
2016,15,Bilal Powell,NYJ,3.044166666666667,16,84,0,00-0028064
2016,16,Zach Zenner,DET,3.128955223880597,12,67,2,00-0031665
2016,16,Ryan Mathews,PHI,6.953695652173913,18,46,0,00-0027864
2016,16,Jordan Howard,CHI,3.1728571428571426,18,119,0,00-0032780
2016,16,Latavius Murray,LV,4.6255,15,40,0,00-0030513
2016,16,Mark Ingram,NO,2.928333333333333,18,90,2,00-0027966
2016,16,DeMarco Murray,TEN,5.477857142857142,14,42,0,00-0028009
2016,16,Ezekiel Elliott,DAL,3.3183749999999996,12,80,2,00-0033045
2016,16,Isaiah Crowell,CLE,5.622407407407407,16,54,2,00-0030656
2016,16,Alfred Blue,HOU,4.222602739726027,21,73,1,00-0031075
2016,16,LeGarrette Blount,NE,4.6204,20,50,2,00-0027325
2016,16,Chris Ivory,JAX,6.116666666666666,14,45,1,00-0027531
2016,16,Dion Lewis,NE,5.205384615384616,16,52,0,00-0028087
2016,16,Paul Perkins,NYG,3.162058823529411,15,68,0,00-0032417
2016,16,Charcandrick West,KC,5.637428571428572,14,35,0,00-0030668
2016,16,Jerick McKinnon,MIN,4.1028,11,50,0,00-0031376
2016,16,Darren McFadden,DAL,0.7434693877551022,14,49,0,00-0026144
2016,16,Jacquizz Rodgers,TB,3.4822222222222217,15,63,1,00-0028083
2016,16,Todd Gurley,LAR,4.571791044776119,23,67,1,00-0032241
2016,16,Rob Kelley,WAS,3.983815789473684,19,76,0,00-0032371
2016,16,Spencer Ware,KC,3.111451612903226,13,62,0,00-0030414
2016,16,Carlos Hyde,SF,5.43157894736842,13,38,0,00-0031045
2016,16,Jay Ajayi,MIA,3.287864077669902,32,206,1,00-0031590
2016,16,Jonathan Stewart,CAR,4.055,11,50,0,00-0026153
2016,16,Shaun Draughn,SF,6.623529411764706,10,17,0,00-0028202
2016,16,Devonta Freeman,ATL,4.279999999999999,13,53,0,00-0031285
2016,16,Rex Burkhead,CIN,4.193333333333333,12,42,0,00-0030288
2016,16,Terrance West,BAL,5.2088888888888905,10,27,0,00-0031375
2016,16,Bilal Powell,NYJ,3.752,15,60,0,00-0028064
2016,16,David Johnson,ARI,5.130105263157894,28,95,3,00-0032187
2016,16,DeAndre Washington,LV,2.35,12,99,2,00-0032940
2016,16,Le'Veon Bell,PIT,3.4673770491803286,20,122,1,00-0030496
2016,16,LeSean McCoy,BUF,3.5404687500000005,24,128,1,00-0027029
2016,16,Mike Gillislee,BUF,2.7649450549450547,11,91,0,00-0030433
2016,16,Kenneth Dixon,BAL,3.6971929824561407,12,57,0,00-0032411
2016,16,Frank Gore,IND,3.0940277777777774,13,72,0,00-0023500
2016,17,LeGarrette Blount,NE,4.61843137254902,14,51,1,00-0027325
2016,17,Jay Ajayi,MIA,4.883898305084744,16,59,0,00-0031590
2016,17,Jerick McKinnon,MIN,3.449550561797754,16,89,1,00-0031376
2016,17,Justin Forsett,DEN,4.650777777777779,22,90,0,00-0026373
2016,17,DeAngelo Williams,PIT,5.517910447761194,23,67,1,00-0024242
2016,17,Isaiah Crowell,CLE,2.654210526315791,19,152,0,00-0030656
2016,17,Shaun Draughn,SF,6.5580487804878045,21,41,2,00-0028202
2016,17,Rashad Jennings,NYG,4.1444230769230765,18,52,1,00-0027155
2016,17,Todd Gurley,LAR,5.8645,14,40,0,00-0032241
2016,17,Frank Gore,IND,3.9075806451612904,16,62,0,00-0023500
2016,17,Jacquizz Rodgers,TB,3.5736,17,75,0,00-0028083
2016,17,Mark Ingram,NO,3.768446601941748,20,103,1,00-0027966
2016,17,Paul Perkins,NYG,3.5103921568627445,21,102,0,00-0032417
2016,17,Dion Lewis,NE,3.2845833333333334,11,48,0,00-0028087
2016,17,Kenneth Dixon,BAL,3.7865909090909096,10,44,1,00-0032411
2016,17,Corey Grant,JAX,3.508032786885246,18,122,1,00-0031731
2016,17,Zach Zenner,DET,3.976376811594203,20,69,1,00-0031665
2016,17,Rob Kelley,WAS,5.973939393939394,12,33,0,00-0032371
2016,17,Bilal Powell,NYJ,3.197622950819672,22,122,0,00-0028064
2016,17,Rex Burkhead,CIN,3.7324369747899158,27,119,2,00-0030288
2016,17,Jordan Howard,CHI,3.530074074074075,23,135,0,00-0032780
2016,17,Jonathan Stewart,CAR,5.595076923076923,20,65,1,00-0026153
2016,17,DeMarco Murray,TEN,7.606190476190477,11,21,0,00-0028009
2016,17,Jeremy Langford,CHI,6.496153846153845,10,26,0,00-0031569
2016,17,Kerwynn Williams,ARI,3.7144999999999997,12,60,1,00-0030117
2016,17,Alfred Blue,HOU,5.821785714285715,11,28,0,00-0031075
2016,17,Devontae Booker,DEN,4.149122807017544,14,57,1,00-0032972
2016,17,Andre Williams,LAC,3.3882758620689652,18,87,0,00-0031055
2016,17,Charcandrick West,KC,4.1944827586206905,16,58,0,00-0030668
2016,17,Mike Gillislee,BUF,6.313750000000001,15,40,1,00-0030433
2016,17,Derrick Henry,TEN,4.869384615384616,15,65,1,00-0032764
2016,17,Devonta Freeman,ATL,2.5993749999999993,12,96,1,00-0031285
2016,18,Zach Zenner,DET,5.593529411764706,11,34,0,00-0031665
2016,18,Thomas Rawls,SEA,3.0183229813664596,27,161,1,00-0031897
2016,18,Ty Montgomery,GB,6.841851851851852,11,27,0,00-0032200
2016,18,Jay Ajayi,MIA,7.976363636363637,16,33,0,00-0031590
2016,18,Paul Perkins,NYG,5.6273333333333335,10,30,0,00-0032417
2016,18,Le'Veon Bell,PIT,3.124191616766467,29,167,2,00-0030496
2016,18,Latavius Murray,LV,4.892564102564102,12,39,1,00-0030513
2016,18,Christine Michael,GB,4.345744680851064,10,47,0,00-0030432
2016,18,Lamar Miller,HOU,6.247671232876713,31,73,1,00-0029615
2016,19,Thomas Rawls,SEA,4.834411764705883,11,34,0,00-0031897
2016,19,Ty Montgomery,GB,3.8982978723404256,11,47,2,00-0032200
2016,19,Ezekiel Elliott,DAL,3.457280000000001,22,125,0,00-0033045
2016,19,Tevin Coleman,ATL,4.958421052631579,11,57,0,00-0032058
2016,19,Lamar Miller,HOU,4.077837837837837,19,74,0,00-0029615
2016,19,Le'Veon Bell,PIT,3.055999999999999,30,170,0,00-0030496
2016,19,Devonta Freeman,ATL,5.7668888888888885,14,45,1,00-0031285
2016,19,Dion Lewis,NE,5.6068292682926835,13,41,1,00-0028087
2016,20,DeAngelo Williams,PIT,5.413235294117646,14,34,1,00-0024242
2016,20,Tevin Coleman,ATL,5.810000000000001,11,29,1,00-0032058
2016,20,LeGarrette Blount,NE,4.6514893617021285,16,47,1,00-0027325
2016,20,Devonta Freeman,ATL,4.913095238095239,14,42,0,00-0031285
2016,22,LeGarrette Blount,NE,5.587741935483871,11,31,0,00-0027325
2016,22,Devonta Freeman,ATL,3.8302666666666663,11,75,1,00-0031285
2017,0,Derrick Henry,TEN,4.332930107526884,176,744,5,00-0032764
2017,0,Samaje Perine,WAS,4.455854063018243,175,603,1,00-0033526
2017,0,Ezekiel Elliott,DAL,4.001637843336725,242,983,7,00-0033045
2017,0,Chris Ivory,JAX,4.4984554973821975,112,382,1,00-0027531
2017,0,DeMarco Murray,TEN,4.350713201820941,184,659,6,00-0028009
2017,0,Tevin Coleman,ATL,4.284012738853502,156,628,5,00-0032058
2017,0,Matt Breida,SF,4.314150537634408,105,465,2,00-0033308
2017,0,Frank Gore,IND,3.731706555671176,261,961,3,00-0023500
2017,0,Marlon Mack,IND,4.643798882681562,93,358,3,00-0033951
2017,0,Doug Martin,TB,5.111403940886699,138,406,3,00-0029613
2017,0,Ameer Abdullah,DET,5.099474637681159,165,552,4,00-0032104
2017,0,Carlos Hyde,SF,4.49235418875928,240,943,8,00-0031045
2017,0,Jamaal Williams,GB,3.618111510791367,153,556,4,00-0033948
2017,0,Melvin Gordon,LAC,4.150705882352942,284,1105,8,00-0032144
2017,0,C.J. Anderson,DEN,3.6432571996027803,245,1007,3,00-0029854
2017,0,Jordan Howard,CHI,4.654429590017826,276,1122,9,00-0032780
2017,0,Javorius Allen,BAL,3.7743824027072757,153,591,4,00-0031577
2017,0,Mike Gillislee,NE,4.206187989556136,104,383,5,00-0030433
2017,0,Alex Collins,BAL,4.229260020554984,212,973,6,00-0032426
2017,0,Tarik Cohen,CHI,5.303783783783782,87,370,2,00-0033556
2017,0,Matt Forte,NYJ,3.926631578947369,103,380,2,00-0026184
2017,0,Latavius Murray,MIN,3.8630760095011887,216,842,8,00-0030513
2017,0,Bilal Powell,NYJ,3.9939766839378237,178,772,5,00-0028064
2017,0,Marshawn Lynch,LV,3.811171171171168,207,888,7,00-0025399
2017,0,Lamar Miller,HOU,3.729876126126128,238,888,3,00-0029615
2017,0,Devonta Freeman,ATL,4.10223121387283,196,865,7,00-0031285
2017,0,Christian McCaffrey,CAR,4.627517241379311,117,435,2,00-0033280
2017,0,Peyton Barber,TB,3.896879432624113,108,423,3,00-0032741
2017,0,Adrian Peterson,ARI,4.813100189035916,156,529,2,00-0025394
2017,0,Alfred Morris,DAL,3.5065447897623407,115,547,1,00-0029141
2017,0,Todd Gurley,LAR,3.8603218390804566,279,1305,13,00-0032241
2017,0,Leonard Fournette,JAX,4.006115384615384,268,1040,9,00-0033856
2017,0,Orleans Darkwa,NYG,3.3385543766578247,171,754,5,00-0030860
2017,0,Kerwynn Williams,ARI,4.122494117647058,120,425,1,00-0030117
2017,0,Jerick McKinnon,MIN,4.823631578947368,150,570,3,00-0031376
2017,0,LeGarrette Blount,PHI,3.5785248041775453,173,766,2,00-0027325
2017,0,Kareem Hunt,KC,3.5815222305953287,272,1327,8,00-0033923
2017,0,Kenyan Drake,MIA,3.6077484472049686,133,644,3,00-0033118
2017,0,Jonathan Stewart,CAR,4.6320588235294125,198,680,6,00-0026153
2017,0,Wayne Gallman,NYG,3.651953781512605,111,476,0,00-0033950
2017,0,Le'Veon Bell,PIT,4.167459333849727,321,1291,9,00-0030496
2017,0,Alvin Kamara,NO,3.22925824175824,120,728,8,00-0033906
2017,0,Elijah McGuire,NYJ,5.1862222222222245,88,315,1,00-0033295
2017,0,Dion Lewis,NE,3.304776785714285,180,896,6,00-0028087
2017,0,Joe Mixon,CIN,4.481325878594248,178,626,4,00-0033897
2017,0,Giovani Bernard,CIN,3.758733624454149,105,458,2,00-0030456
2017,0,Mark Ingram,NO,3.405280498664291,230,1123,12,00-0027966
2017,0,LeSean McCoy,BUF,4.2971968365553606,287,1138,6,00-0027029
2017,0,Jay Ajayi,PHI,4.261454753722794,208,873,1,00-0031590
2017,0,Isaiah Crowell,CLE,3.733786635404454,206,853,2,00-0030656
2017,1,Ameer Abdullah,DET,8.56333333333333,15,30,0,00-0032104
2017,1,Lamar Miller,HOU,3.9599999999999995,17,65,0,00-0029615
2017,1,Ty Montgomery,GB,4.737962962962961,19,54,1,00-0032200
2017,1,Jamaal Charles,DEN,5.659999999999999,10,40,0,00-0026213
2017,1,Christian McCaffrey,CAR,5.760425531914895,13,47,0,00-0033280
2017,1,Kareem Hunt,KC,2.8210135135135137,17,148,1,00-0033923
2017,1,David Johnson,ARI,8.399565217391306,11,23,0,00-0032187
2017,1,Frank Gore,IND,3.610952380952381,10,42,0,00-0023500
2017,1,Marlon Mack,IND,6.821666666666666,10,24,1,00-0033951
2017,1,LeSean McCoy,BUF,3.686272727272728,22,110,0,00-0027029
2017,1,Dalvin Cook,MIN,3.9394488188976378,22,127,0,00-0033893
2017,1,Mike Gillislee,NE,4.887555555555555,15,45,3,00-0030433
2017,1,James White,NE,4.302631578947368,10,38,0,00-0031062
2017,1,Jordan Howard,CHI,5.088846153846154,13,52,1,00-0032780
2017,1,Leonard Fournette,JAX,3.7809999999999997,26,100,1,00-0033856
2017,1,Mike Tolbert,BUF,4.27047619047619,12,42,1,00-0026069
2017,1,DeMarco Murray,TEN,4.340909090909092,12,44,0,00-0028009
2017,1,Javorius Allen,BAL,4.053239436619719,21,71,0,00-0031577
2017,1,Terrance West,BAL,4.18525,19,80,1,00-0031375
2017,1,Devonta Freeman,ATL,6.343513513513514,12,37,1,00-0031285
2017,1,Todd Gurley,LAR,8.1965,19,40,1,00-0032241
2017,1,Marshawn Lynch,LV,3.6398684210526313,18,76,0,00-0025399
2017,1,Le'Veon Bell,PIT,4.232187499999999,10,32,0,00-0030496
2017,1,Melvin Gordon,LAC,4.82925925925926,18,54,0,00-0032144
2017,1,Isaiah Crowell,CLE,7.615151515151515,17,33,0,00-0030656
2017,1,Jonathan Stewart,CAR,5.191384615384616,18,65,0,00-0026153
2017,1,Ezekiel Elliott,DAL,4.143076923076924,24,104,0,00-0033045
2017,1,C.J. Anderson,DEN,3.719506172839506,20,81,0,00-0029854
2017,1,LeGarrette Blount,PHI,4.29586956521739,14,46,0,00-0027325
2017,1,Rob Kelley,WAS,6.453000000000001,10,30,0,00-0032371
2017,2,C.J. Anderson,DEN,3.1899152542372877,25,118,1,00-0029854
2017,2,Ty Montgomery,GB,4.070285714285715,10,35,1,00-0032200
2017,2,D'Onta Foreman,HOU,4.679,12,40,0,00-0033925
2017,2,Chris Carson,SEA,3.949032258064516,20,93,0,00-0033594
2017,2,Dalvin Cook,MIN,3.13859375,12,64,0,00-0033893
2017,2,Peyton Barber,TB,3.530425531914893,10,47,0,00-0032741
2017,2,Darren Sproles,PHI,4.22125,10,48,0,00-0023564
2017,2,Jay Ajayi,MIA,4.100409836065574,28,122,0,00-0031590
2017,2,Ameer Abdullah,DET,4.113255813953488,17,86,0,00-0032104
2017,2,Rob Kelley,WAS,2.543717948717949,12,78,0,00-0032371
2017,2,Carlos Hyde,SF,2.7814516129032256,15,124,0,00-0031045
2017,2,Samaje Perine,WAS,4.074626865671642,21,67,0,00-0033526
2017,2,Chris Johnson,ARI,4.0375000000000005,11,44,0,00-0026164
2017,2,Marshawn Lynch,LV,4.313333333333333,12,45,1,00-0025399
2017,2,Lamar Miller,HOU,4.331967213114754,18,61,0,00-0029615
2017,2,Jacquizz Rodgers,TB,4.340746268656717,19,67,1,00-0028083
2017,2,Derrick Henry,TEN,2.818260869565217,14,92,1,00-0032764
2017,2,Frank Gore,IND,4.0804347826086955,14,46,1,00-0023500
2017,2,Mike Gillislee,NE,4.546956521739131,18,69,1,00-0030433
2017,2,Jonathan Stewart,CAR,6.061999999999999,15,40,0,00-0026153
2017,2,LeSean McCoy,BUF,16.11888888888889,12,9,0,00-0027029
2017,2,Leonard Fournette,JAX,5.67975,14,40,1,00-0033856
2017,2,Le'Veon Bell,PIT,4.729310344827588,27,87,0,00-0030496
2017,2,Javorius Allen,BAL,4.278939393939394,14,66,0,00-0031577
2017,2,Todd Gurley,LAR,3.1837500000000003,16,88,1,00-0032241
2017,2,Kareem Hunt,KC,3.0837037037037036,13,81,2,00-0033923
2017,2,Isaiah Crowell,CLE,4.627567567567567,10,37,0,00-0030656
2017,2,Devonta Freeman,ATL,3.276309523809524,19,84,2,00-0031285
2017,3,Derrick Henry,TEN,4.498703703703703,13,54,0,00-0032764
2017,3,Bilal Powell,NYJ,6.652972972972971,15,37,1,00-0028064
2017,3,Frank Gore,IND,5.425789473684209,25,57,1,00-0023500
2017,3,Ty Montgomery,GB,4.848285714285714,12,35,0,00-0032200
2017,3,Devonta Freeman,ATL,3.7369811320754716,21,106,1,00-0031285
2017,3,DeMarco Murray,TEN,2.4173913043478255,14,115,1,00-0028009
2017,3,Tarik Cohen,CHI,3.86525641025641,12,78,0,00-0033556
2017,3,Ezekiel Elliott,DAL,4.8858749999999995,22,80,1,00-0033045
2017,3,Mike Gillislee,NE,6.030000000000001,12,31,0,00-0030433
2017,3,Mike Tolbert,BUF,3.7209756097560978,11,41,0,00-0026069
2017,3,Leonard Fournette,JAX,4.38135593220339,17,59,1,00-0033856
2017,3,Samaje Perine,WAS,4.753061224489796,19,49,0,00-0033526
2017,3,Jordan Howard,CHI,3.8025714285714285,23,140,2,00-0032780
2017,3,Melvin Gordon,LAC,4.19012658227848,17,79,1,00-0032144
2017,3,Chris Johnson,ARI,10.309411764705885,12,17,0,00-0026164
2017,3,Ameer Abdullah,DET,4.931489361702129,14,47,0,00-0032104
2017,3,Chris Carson,SEA,4.605294117647058,11,34,0,00-0033594
2017,3,Jay Ajayi,MIA,10.561874999999999,11,16,0,00-0031590
2017,3,LeGarrette Blount,PHI,3.187164179104478,12,67,1,00-0027325
2017,3,Jonathan Stewart,CAR,3.757543859649123,12,57,0,00-0026153
2017,3,Todd Gurley,LAR,4.096725663716815,28,113,2,00-0032241
2017,3,Lamar Miller,HOU,3.654642857142857,14,56,0,00-0029615
2017,3,LeSean McCoy,BUF,9.456666666666665,14,21,0,00-0027029
2017,3,Dalvin Cook,MIN,3.977938144329897,27,97,1,00-0033893
2017,3,Le'Veon Bell,PIT,3.7937704918032784,15,61,1,00-0030496
2017,3,Isaiah Crowell,CLE,4.588409090909091,12,44,0,00-0030656
2017,3,Mark Ingram,NO,4.270714285714285,14,56,0,00-0027966
2017,3,Joe Mixon,CIN,5.0404838709677415,18,62,0,00-0033897
2017,3,Carlos Hyde,SF,4.257738095238096,25,84,2,00-0031045
2017,3,Wendell Smallwood,PHI,2.960985915492958,12,71,0,00-0032782
2017,3,Kareem Hunt,KC,2.208197674418605,17,172,1,00-0033923
2017,4,Ameer Abdullah,DET,3.48031914893617,20,94,1,00-0032104
